ego_lat,ego_lng,f_c,f_1,f_2,dist_to_dest,dist_to_c,dist_to_a1,dist_to_a2
42.1167,-107.271,1.71787e+11,1.10436e+07,0,789.82,83.7149,239.462,814.247
42.1166,-107.272,1.71843e+11,1.10426e+07,0,789.808,83.706,239.472,814.237
42.1166,-107.272,1.71898e+11,1.10416e+07,0,789.796,83.6971,239.483,814.227
42.1166,-107.272,1.71953e+11,1.10406e+07,0,789.783,83.6881,239.493,814.217
42.1165,-107.272,1.72007e+11,1.10396e+07,0,789.771,83.6792,239.504,814.207
42.1165,-107.272,1.72062e+11,1.10386e+07,0,789.759,83.6703,239.515,814.197
42.1165,-107.272,1.72117e+11,1.10377e+07,0,789.747,83.6614,239.525,814.187
42.1164,-107.273,1.72172e+11,1.10367e+07,0,789.735,83.6526,239.536,814.177
42.1164,-107.273,1.72227e+11,1.10357e+07,0,789.723,83.6437,239.547,814.167
42.1164,-107.273,1.72282e+11,1.10347e+07,0,789.711,83.6348,239.557,814.157
42.1163,-107.273,1.72336e+11,1.10337e+07,0,789.699,83.626,239.568,814.147
42.1163,-107.273,1.72391e+11,1.10327e+07,0,789.687,83.6171,239.579,814.137
42.1162,-107.273,1.72446e+11,1.10318e+07,0,789.674,83.6083,239.589,814.127
42.1162,-107.274,1.725e+11,1.10308e+07,0,789.662,83.5995,239.6,814.118
42.1162,-107.274,1.72555e+11,1.10298e+07,0,789.65,83.5907,239.611,814.108
42.1161,-107.274,1.72609e+11,1.10288e+07,0,789.638,83.5819,239.622,814.098
42.1161,-107.274,1.72664e+11,1.10278e+07,0,789.626,83.5731,239.632,814.088
42.1161,-107.274,1.72718e+11,1.10268e+07,0,789.614,83.5643,239.643,814.078
42.116,-107.274,1.72772e+11,1.10258e+07,0,789.602,83.5555,239.654,814.068
42.116,-107.275,1.72827e+11,1.10249e+07,0,789.59,83.5468,239.665,814.059
42.116,-107.275,1.72881e+11,1.10239e+07,0,789.578,83.538,239.675,814.049
42.1159,-107.275,1.72935e+11,1.10229e+07,0,789.567,83.5293,239.686,814.039
42.1159,-107.275,1.7299e+11,1.10219e+07,0,789.555,83.5206,239.697,814.029
42.1159,-107.275,1.73044e+11,1.10209e+07,0,789.543,83.5118,239.708,814.02
42.1158,-107.275,1.73098e+11,1.10199e+07,0,789.531,83.5031,239.718,814.01
42.1158,-107.276,1.73152e+11,1.10189e+07,0,789.519,83.4944,239.729,814
42.1158,-107.276,1.73206e+11,1.10179e+07,0,789.507,83.4857,239.74,813.99
42.1157,-107.276,1.7326e+11,1.10169e+07,0,789.495,83.4771,239.751,813.981
42.1157,-107.276,1.73314e+11,1.10159e+07,0,789.483,83.4684,239.761,813.971
42.1157,-107.276,1.73368e+11,1.10149e+07,0,789.472,83.4597,239.772,813.961
42.1156,-107.276,1.73422e+11,1.1014e+07,0,789.46,83.4511,239.783,813.952
42.1156,-107.277,1.73476e+11,1.1013e+07,0,789.448,83.4424,239.794,813.942
42.1156,-107.277,1.7353e+11,1.1012e+07,0,789.436,83.4338,239.805,813.932
42.1155,-107.277,1.73584e+11,1.1011e+07,0,789.424,83.4252,239.816,813.923
42.1155,-107.277,1.73637e+11,1.101e+07,0,789.413,83.4166,239.826,813.913
42.1155,-107.277,1.73691e+11,1.1009e+07,0,789.401,83.408,239.837,813.904
42.1154,-107.277,1.73745e+11,1.1008e+07,0,789.389,83.3994,239.848,813.894
42.1154,-107.277,1.73798e+11,1.1007e+07,0,789.377,83.3908,239.859,813.885
42.1154,-107.278,1.73852e+11,1.1006e+07,0,789.366,83.3822,239.87,813.875
42.1153,-107.278,1.73906e+11,1.1005e+07,0,789.354,83.3737,239.881,813.865
42.1153,-107.278,1.73959e+11,1.1004e+07,0,789.342,83.3651,239.892,813.856
42.1153,-107.278,1.74013e+11,1.1003e+07,0,789.331,83.3566,239.902,813.846
42.1152,-107.278,1.74066e+11,1.1002e+07,0,789.319,83.3481,239.913,813.837
42.1152,-107.278,1.74119e+11,1.1001e+07,0,789.307,83.3395,239.924,813.827
42.1152,-107.279,1.74173e+11,1.1e+07,0,789.296,83.331,239.935,813.818
42.1151,-107.279,1.74226e+11,1.0999e+07,0,789.284,83.3225,239.946,813.808
42.1151,-107.279,1.74279e+11,1.0998e+07,0,789.273,83.314,239.957,813.799
42.1151,-107.279,1.74333e+11,1.0997e+07,0,789.261,83.3055,239.968,813.789
42.115,-107.279,1.74386e+11,1.0996e+07,0,789.249,83.2971,239.979,813.78
42.115,-107.279,1.74439e+11,1.0995e+07,0,789.238,83.2886,239.99,813.771
42.115,-107.28,1.74492e+11,1.0994e+07,0,789.226,83.2801,240.001,813.761
42.1149,-107.28,1.74545e+11,1.0993e+07,0,789.215,83.2717,240.012,813.752
42.1149,-107.28,1.74598e+11,1.0992e+07,0,789.203,83.2633,240.023,813.742
42.1149,-107.28,1.74651e+11,1.0991e+07,0,789.192,83.2548,240.033,813.733
42.1148,-107.28,1.74704e+11,1.099e+07,0,789.18,83.2464,240.044,813.724
42.1148,-107.28,1.74757e+11,1.0989e+07,0,789.169,83.238,240.055,813.714
42.1148,-107.28,1.7481e+11,1.0988e+07,0,789.157,83.2296,240.066,813.705
42.1148,-107.281,1.74863e+11,1.0987e+07,0,789.146,83.2212,240.077,813.696
42.1147,-107.281,1.74916e+11,1.0986e+07,0,789.134,83.2129,240.088,813.686
42.1147,-107.281,1.74969e+11,1.0985e+07,0,789.123,83.2045,240.099,813.677
42.1147,-107.281,1.75021e+11,1.09839e+07,0,789.112,83.1961,240.11,813.668
42.1146,-107.281,1.75074e+11,1.09829e+07,0,789.1,83.1878,240.121,813.659
42.1146,-107.281,1.75127e+11,1.09819e+07,0,789.089,83.1795,240.132,813.649
42.1146,-107.282,1.75179e+11,1.09809e+07,0,789.077,83.1711,240.143,813.64
42.1145,-107.282,1.75232e+11,1.09799e+07,0,789.066,83.1628,240.154,813.631
42.1145,-107.282,1.75284e+11,1.09789e+07,0,789.055,83.1545,240.165,813.622
42.1145,-107.282,1.75337e+11,1.09779e+07,0,789.043,83.1462,240.177,813.612
42.1144,-107.282,1.75389e+11,1.09769e+07,0,789.032,83.1379,240.188,813.603
42.1144,-107.282,1.75442e+11,1.09759e+07,0,789.021,83.1296,240.199,813.594
42.1144,-107.282,1.75494e+11,1.09749e+07,0,789.01,83.1214,240.21,813.585
42.1143,-107.283,1.75546e+11,1.09739e+07,0,788.998,83.1131,240.221,813.576
42.1143,-107.283,1.75599e+11,1.09728e+07,0,788.987,83.1049,240.232,813.566
42.1143,-107.283,1.75651e+11,1.09718e+07,0,788.976,83.0966,240.243,813.557
42.1143,-107.283,1.75703e+11,1.09708e+07,0,788.965,83.0884,240.254,813.548
42.1142,-107.283,1.75755e+11,1.09698e+07,0,788.953,83.0802,240.265,813.539
42.1142,-107.283,1.75807e+11,1.09688e+07,0,788.942,83.0719,240.276,813.53
42.1142,-107.284,1.7586e+11,1.09678e+07,0,788.931,83.0637,240.287,813.521
42.1141,-107.284,1.75912e+11,1.09668e+07,0,788.92,83.0555,240.298,813.512
42.1141,-107.284,1.75964e+11,1.09657e+07,0,788.909,83.0474,240.31,813.503
42.1141,-107.284,1.76016e+11,1.09647e+07,0,788.897,83.0392,240.321,813.494
42.114,-107.284,1.76068e+11,1.09637e+07,0,788.886,83.031,240.332,813.485
42.114,-107.284,1.76119e+11,1.09627e+07,0,788.875,83.0229,240.343,813.476
42.114,-107.284,1.76171e+11,1.09617e+07,0,788.864,83.0147,240.354,813.467
42.1139,-107.285,1.76223e+11,1.09607e+07,0,788.853,83.0066,240.365,813.458
42.1139,-107.285,1.76275e+11,1.09596e+07,0,788.842,82.9985,240.376,813.449
42.1139,-107.285,1.76327e+11,1.09586e+07,0,788.831,82.9903,240.388,813.44
42.1139,-107.285,1.76378e+11,1.09576e+07,0,788.82,82.9822,240.399,813.431
42.1138,-107.285,1.7643e+11,1.09566e+07,0,788.809,82.9741,240.41,813.422
42.1138,-107.285,1.76482e+11,1.09556e+07,0,788.798,82.966,240.421,813.413
42.1138,-107.286,1.76533e+11,1.09546e+07,0,788.787,82.958,240.432,813.404
42.1137,-107.286,1.76585e+11,1.09535e+07,0,788.775,82.9499,240.444,813.395
42.1137,-107.286,1.76636e+11,1.09525e+07,0,788.764,82.9418,240.455,813.386
42.1137,-107.286,1.76688e+11,1.09515e+07,0,788.753,82.9338,240.466,813.377
42.1137,-107.286,1.76739e+11,1.09505e+07,0,788.743,82.9257,240.477,813.368
42.1136,-107.286,1.7679e+11,1.09494e+07,0,788.732,82.9177,240.488,813.359
42.1136,-107.286,1.76842e+11,1.09484e+07,0,788.721,82.9097,240.5,813.35
42.1136,-107.287,1.76893e+11,1.09474e+07,0,788.71,82.9017,240.511,813.341
42.1135,-107.287,1.76944e+11,1.09464e+07,0,788.699,82.8936,240.522,813.333
42.1135,-107.287,1.76996e+11,1.09453e+07,0,788.688,82.8856,240.533,813.324
42.1135,-107.287,1.77047e+11,1.09443e+07,0,788.677,82.8777,240.545,813.315
42.1134,-107.287,1.77098e+11,1.09433e+07,0,788.666,82.8697,240.556,813.306
42.1134,-107.287,1.77149e+11,1.09423e+07,0,788.655,82.8617,240.567,813.297
42.1134,-107.287,1.772e+11,1.09412e+07,0,788.644,82.8538,240.578,813.289
42.1134,-107.288,1.77251e+11,1.09402e+07,0,788.633,82.8458,240.59,813.28
42.1133,-107.288,1.77302e+11,1.09392e+07,0,788.623,82.8379,240.601,813.271
42.1133,-107.288,1.77353e+11,1.09382e+07,0,788.612,82.8299,240.612,813.262
42.1133,-107.288,1.77404e+11,1.09371e+07,0,788.601,82.822,240.624,813.254
42.1132,-107.288,1.77455e+11,1.09361e+07,0,788.59,82.8141,240.635,813.245
42.1132,-107.288,1.77506e+11,1.09351e+07,0,788.579,82.8062,240.646,813.236
42.1132,-107.288,1.77556e+11,1.0934e+07,0,788.569,82.7983,240.658,813.227
42.1132,-107.289,1.77607e+11,1.0933e+07,0,788.558,82.7904,240.669,813.219
42.1131,-107.289,1.77658e+11,1.0932e+07,0,788.547,82.7825,240.68,813.21
42.1131,-107.289,1.77708e+11,1.0931e+07,0,788.536,82.7747,240.692,813.201
42.1131,-107.289,1.77759e+11,1.09299e+07,0,788.526,82.7668,240.703,813.193
42.1131,-107.289,1.7781e+11,1.09289e+07,0,788.515,82.759,240.714,813.184
42.113,-107.289,1.7786e+11,1.09279e+07,0,788.504,82.7511,240.726,813.175
42.113,-107.29,1.77911e+11,1.09268e+07,0,788.494,82.7433,240.737,813.167
42.113,-107.29,1.77961e+11,1.09258e+07,0,788.483,82.7355,240.749,813.158
42.1129,-107.29,1.78012e+11,1.09248e+07,0,788.472,82.7277,240.76,813.15
42.1129,-107.29,1.78062e+11,1.09237e+07,0,788.462,82.7199,240.771,813.141
42.1129,-107.29,1.78112e+11,1.09227e+07,0,788.451,82.7121,240.783,813.132
42.1129,-107.29,1.78163e+11,1.09217e+07,0,788.44,82.7043,240.794,813.124
42.1128,-107.29,1.78213e+11,1.09206e+07,0,788.43,82.6965,240.806,813.115
42.1128,-107.291,1.78263e+11,1.09196e+07,0,788.419,82.6887,240.817,813.107
42.1128,-107.291,1.78313e+11,1.09185e+07,0,788.409,82.681,240.828,813.098
42.1127,-107.291,1.78363e+11,1.09175e+07,0,788.398,82.6732,240.84,813.09
42.1127,-107.291,1.78413e+11,1.09165e+07,0,788.387,82.6655,240.851,813.081
42.1127,-107.291,1.78463e+11,1.09154e+07,0,788.377,82.6578,240.863,813.073
42.1127,-107.291,1.78514e+11,1.09144e+07,0,788.366,82.65,240.874,813.064
42.1126,-107.291,1.78563e+11,1.09134e+07,0,788.356,82.6423,240.886,813.056
42.1126,-107.292,1.78613e+11,1.09123e+07,0,788.345,82.6346,240.897,813.047
42.1126,-107.292,1.78663e+11,1.09113e+07,0,788.335,82.6269,240.909,813.039
42.1126,-107.292,1.78713e+11,1.09102e+07,0,788.324,82.6193,240.92,813.03
42.1125,-107.292,1.78763e+11,1.09092e+07,0,788.314,82.6116,240.932,813.022
42.1125,-107.292,1.78813e+11,1.09082e+07,0,788.303,82.6039,240.943,813.014
42.1125,-107.292,1.78863e+11,1.09071e+07,0,788.293,82.5963,240.955,813.005
42.1126,-107.292,1.79005e+11,1.09056e+07,0,788.274,82.5743,240.972,812.99
42.1132,-107.293,1.79335e+11,1.09031e+07,0,788.239,82.5236,240.999,812.96
42.1137,-107.293,1.79666e+11,1.09005e+07,0,788.204,82.473,241.027,812.93
42.1142,-107.293,1.79997e+11,1.0898e+07,0,788.169,82.4224,241.055,812.9
42.1147,-107.293,1.80329e+11,1.08955e+07,0,788.134,82.3717,241.083,812.87
42.1153,-107.294,1.80662e+11,1.0893e+07,0,788.099,82.3212,241.111,812.84
42.1158,-107.294,1.80995e+11,1.08905e+07,0,788.064,82.2706,241.138,812.81
42.1163,-107.294,1.81329e+11,1.0888e+07,0,788.028,82.22,241.166,812.78
42.1168,-107.294,1.81664e+11,1.08855e+07,0,787.993,82.1695,241.194,812.75
42.1173,-107.295,1.82e+11,1.0883e+07,0,787.958,82.119,241.222,812.72
42.1179,-107.295,1.82336e+11,1.08804e+07,0,787.923,82.0684,241.25,812.69
42.1184,-107.295,1.82673e+11,1.08779e+07,0,787.888,82.0179,241.278,812.66
42.1189,-107.295,1.8301e+11,1.08754e+07,0,787.853,81.9675,241.305,812.63
42.1194,-107.296,1.83349e+11,1.08729e+07,0,787.818,81.917,241.333,812.6
42.12,-107.296,1.83688e+11,1.08704e+07,0,787.782,81.8666,241.361,812.57
42.1205,-107.296,1.84028e+11,1.08679e+07,0,787.747,81.8161,241.389,812.54
42.121,-107.296,1.84369e+11,1.08654e+07,0,787.712,81.7657,241.417,812.51
42.1215,-107.297,1.8471e+11,1.08629e+07,0,787.677,81.7153,241.445,812.48
42.1221,-107.297,1.85052e+11,1.08604e+07,0,787.642,81.6649,241.473,812.45
42.1226,-107.297,1.85395e+11,1.08578e+07,0,787.607,81.6146,241.501,812.42
42.1231,-107.297,1.85738e+11,1.08553e+07,0,787.572,81.5642,241.529,812.39
42.1236,-107.298,1.86083e+11,1.08528e+07,0,787.537,81.5139,241.556,812.36
42.1241,-107.298,1.86428e+11,1.08503e+07,0,787.501,81.4636,241.584,812.33
42.1247,-107.298,1.86773e+11,1.08478e+07,0,787.466,81.4133,241.612,812.3
42.1252,-107.298,1.8712e+11,1.08453e+07,0,787.431,81.363,241.64,812.27
42.1257,-107.299,1.87467e+11,1.08428e+07,0,787.396,81.3127,241.668,812.24
42.1262,-107.299,1.87815e+11,1.08403e+07,0,787.361,81.2625,241.696,812.21
42.1268,-107.299,1.88164e+11,1.08378e+07,0,787.326,81.2122,241.724,812.18
42.1273,-107.299,1.88513e+11,1.08353e+07,0,787.291,81.162,241.752,812.15
42.1278,-107.299,1.88864e+11,1.08328e+07,0,787.255,81.1118,241.78,812.12
42.1283,-107.3,1.89215e+11,1.08303e+07,0,787.22,81.0616,241.808,812.09
42.1288,-107.3,1.89566e+11,1.08278e+07,0,787.185,81.0114,241.836,812.06
42.1294,-107.3,1.89919e+11,1.08253e+07,0,787.15,80.9613,241.864,812.03
42.1299,-107.3,1.90272e+11,1.08228e+07,0,787.115,80.9111,241.892,812
42.1304,-107.301,1.90626e+11,1.08203e+07,0,787.08,80.861,241.92,811.97
42.1309,-107.301,1.90981e+11,1.08178e+07,0,787.045,80.8109,241.948,811.94
42.1314,-107.301,1.91337e+11,1.08152e+07,0,787.01,80.7608,241.976,811.91
42.132,-107.301,1.91693e+11,1.08127e+07,0,786.974,80.7107,242.004,811.88
42.1325,-107.302,1.9205e+11,1.08102e+07,0,786.939,80.6607,242.032,811.85
42.133,-107.302,1.92408e+11,1.08077e+07,0,786.904,80.6106,242.06,811.82
42.1335,-107.302,1.92767e+11,1.08052e+07,0,786.869,80.5606,242.088,811.79
42.134,-107.302,1.93126e+11,1.08027e+07,0,786.834,80.5106,242.116,811.76
42.1346,-107.303,1.93486e+11,1.08002e+07,0,786.799,80.4606,242.144,811.73
42.1351,-107.303,1.93847e+11,1.07977e+07,0,786.764,80.4106,242.172,811.7
42.1356,-107.303,1.94209e+11,1.07952e+07,0,786.728,80.3607,242.2,811.669
42.1361,-107.303,1.94572e+11,1.07927e+07,0,786.693,80.3107,242.228,811.639
42.1366,-107.304,1.94935e+11,1.07902e+07,0,786.658,80.2608,242.256,811.609
42.1372,-107.304,1.95299e+11,1.07877e+07,0,786.623,80.2109,242.284,811.579
42.1377,-107.304,1.95664e+11,1.07852e+07,0,786.588,80.161,242.312,811.549
42.1382,-107.304,1.9603e+11,1.07827e+07,0,786.553,80.1111,242.34,811.519
42.1387,-107.305,1.96396e+11,1.07802e+07,0,786.518,80.0613,242.368,811.489
42.1392,-107.305,1.96763e+11,1.07777e+07,0,786.482,80.0114,242.396,811.459
42.1398,-107.305,1.97131e+11,1.07753e+07,0,786.447,79.9616,242.424,811.429
42.1403,-107.305,1.975e+11,1.07728e+07,0,786.412,79.9118,242.453,811.399
42.1408,-107.306,1.9787e+11,1.07703e+07,0,786.377,79.862,242.481,811.369
42.1413,-107.306,1.9824e+11,1.07678e+07,0,786.342,79.8122,242.509,811.339
42.1418,-107.306,1.98611e+11,1.07653e+07,0,786.307,79.7625,242.537,811.309
42.1424,-107.306,1.98984e+11,1.07628e+07,0,786.272,79.7127,242.565,811.279
42.1429,-107.307,1.99356e+11,1.07603e+07,0,786.237,79.663,242.593,811.249
42.1434,-107.307,1.9973e+11,1.07578e+07,0,786.201,79.6133,242.621,811.219
42.1439,-107.307,2.00104e+11,1.07553e+07,0,786.166,79.5636,242.649,811.189
42.1444,-107.307,2.0048e+11,1.07528e+07,0,786.131,79.5139,242.678,811.159
42.1449,-107.308,2.00856e+11,1.07503e+07,0,786.096,79.4643,242.706,811.129
42.1455,-107.308,2.01233e+11,1.07478e+07,0,786.061,79.4146,242.734,811.099
42.146,-107.308,2.0161e+11,1.07453e+07,0,786.026,79.365,242.762,811.069
42.1465,-107.308,2.01989e+11,1.07428e+07,0,785.991,79.3154,242.79,811.039
42.147,-107.309,2.02368e+11,1.07403e+07,0,785.955,79.2658,242.818,811.009
42.1475,-107.309,2.02748e+11,1.07378e+07,0,785.92,79.2162,242.846,810.979
42.1481,-107.309,2.03129e+11,1.07353e+07,0,785.885,79.1667,242.875,810.949
42.1486,-107.309,2.03511e+11,1.07329e+07,0,785.85,79.1172,242.903,810.919
42.1491,-107.31,2.03894e+11,1.07304e+07,0,785.815,79.0676,242.931,810.889
42.1496,-107.31,2.04277e+11,1.07279e+07,0,785.78,79.0181,242.959,810.859
42.1501,-107.31,2.04662e+11,1.07254e+07,0,785.745,78.9686,242.987,810.829
42.1506,-107.31,2.05047e+11,1.07229e+07,0,785.709,78.9192,243.016,810.799
42.1512,-107.311,2.05433e+11,1.07204e+07,0,785.674,78.8697,243.044,810.769
42.1517,-107.311,2.0582e+11,1.07179e+07,0,785.639,78.8203,243.072,810.739
42.1522,-107.311,2.06207e+11,1.07154e+07,0,785.604,78.7708,243.1,810.709
42.1527,-107.311,2.06596e+11,1.07129e+07,0,785.569,78.7214,243.129,810.679
42.1532,-107.312,2.06985e+11,1.07104e+07,0,785.534,78.6721,243.157,810.649
42.1537,-107.312,2.07375e+11,1.0708e+07,0,785.498,78.6227,243.185,810.619
42.1543,-107.312,2.07766e+11,1.07055e+07,0,785.463,78.5733,243.213,810.589
42.1548,-107.312,2.08158e+11,1.0703e+07,0,785.428,78.524,243.241,810.559
42.1553,-107.313,2.08551e+11,1.07005e+07,0,785.393,78.4747,243.27,810.529
42.1558,-107.313,2.08944e+11,1.0698e+07,0,785.358,78.4254,243.298,810.499
42.1563,-107.313,2.09339e+11,1.06955e+07,0,785.323,78.3761,243.326,810.469
42.1568,-107.313,2.09734e+11,1.0693e+07,0,785.288,78.3268,243.355,810.439
42.1574,-107.314,2.1013e+11,1.06906e+07,0,785.252,78.2776,243.383,810.409
42.1579,-107.314,2.10527e+11,1.06881e+07,0,785.217,78.2284,243.411,810.379
42.1584,-107.314,2.10925e+11,1.06856e+07,0,785.182,78.1791,243.439,810.349
42.1589,-107.314,2.11324e+11,1.06831e+07,0,785.147,78.1299,243.468,810.319
42.1594,-107.315,2.11723e+11,1.06806e+07,0,785.112,78.0808,243.496,810.289
42.1599,-107.315,2.12124e+11,1.06781e+07,0,785.077,78.0316,243.524,810.259
42.1604,-107.315,2.12525e+11,1.06757e+07,0,785.042,77.9825,243.553,810.229
42.161,-107.315,2.12927e+11,1.06732e+07,0,785.006,77.9333,243.581,810.199
42.1615,-107.316,2.1333e+11,1.06707e+07,0,784.971,77.8842,243.609,810.169
42.162,-107.316,2.13734e+11,1.06682e+07,0,784.936,77.8351,243.638,810.139
42.1625,-107.316,2.14139e+11,1.06657e+07,0,784.901,77.786,243.666,810.109
42.163,-107.316,2.14544e+11,1.06632e+07,0,784.866,77.737,243.694,810.079
42.1635,-107.317,2.14951e+11,1.06608e+07,0,784.831,77.6879,243.723,810.049
42.1641,-107.317,2.15358e+11,1.06583e+07,0,784.796,77.6389,243.751,810.019
42.1646,-107.317,2.15767e+11,1.06558e+07,0,784.76,77.5899,243.779,809.989
42.1651,-107.317,2.16176e+11,1.06533e+07,0,784.725,77.5409,243.808,809.959
42.1656,-107.318,2.16586e+11,1.06508e+07,0,784.69,77.492,243.836,809.929
42.1661,-107.318,2.16997e+11,1.06484e+07,0,784.655,77.443,243.865,809.899
42.1666,-107.318,2.17409e+11,1.06459e+07,0,784.62,77.3941,243.893,809.869
42.1671,-107.318,2.17822e+11,1.06434e+07,0,784.585,77.3451,243.921,809.839
42.1677,-107.319,2.18235e+11,1.06409e+07,0,784.549,77.2962,243.95,809.809
42.1682,-107.319,2.1865e+11,1.06385e+07,0,784.514,77.2474,243.978,809.779
42.1687,-107.319,2.19065e+11,1.0636e+07,0,784.479,77.1985,244.007,809.749
42.1692,-107.319,2.19482e+11,1.06335e+07,0,784.444,77.1497,244.035,809.719
42.1697,-107.32,2.19899e+11,1.0631e+07,0,784.409,77.1008,244.063,809.689
42.1702,-107.32,2.20317e+11,1.06285e+07,0,784.374,77.052,244.092,809.659
42.1707,-107.32,2.20736e+11,1.06261e+07,0,784.339,77.0032,244.12,809.629
42.1712,-107.32,2.21156e+11,1.06236e+07,0,784.303,76.9544,244.149,809.598
42.1718,-107.321,2.21577e+11,1.06211e+07,0,784.268,76.9057,244.177,809.568
42.1723,-107.321,2.21999e+11,1.06186e+07,0,784.233,76.8569,244.206,809.538
42.1728,-107.321,2.22422e+11,1.06162e+07,0,784.198,76.8082,244.234,809.508
42.1733,-107.321,2.22845e+11,1.06137e+07,0,784.163,76.7595,244.262,809.478
42.1738,-107.322,2.2327e+11,1.06112e+07,0,784.128,76.7108,244.291,809.448
42.1743,-107.322,2.23696e+11,1.06088e+07,0,784.093,76.6621,244.319,809.418
42.1748,-107.322,2.24122e+11,1.06063e+07,0,784.057,76.6135,244.348,809.388
42.1753,-107.322,2.24549e+11,1.06038e+07,0,784.022,76.5649,244.376,809.358
42.1759,-107.323,2.24978e+11,1.06013e+07,0,783.987,76.5162,244.405,809.328
42.1764,-107.323,2.25407e+11,1.05989e+07,0,783.952,76.4676,244.433,809.298
42.1769,-107.323,2.25837e+11,1.05964e+07,0,783.917,76.4191,244.462,809.268
42.1774,-107.323,2.26268e+11,1.05939e+07,0,783.882,76.3705,244.49,809.238
42.1779,-107.324,2.267e+11,1.05915e+07,0,783.846,76.322,244.519,809.208
42.1784,-107.324,2.27133e+11,1.0589e+07,0,783.811,76.2734,244.547,809.178
42.1789,-107.324,2.27567e+11,1.05865e+07,0,783.776,76.2249,244.576,809.148
42.1794,-107.324,2.28002e+11,1.0584e+07,0,783.741,76.1764,244.604,809.118
42.18,-107.325,2.28438e+11,1.05816e+07,0,783.706,76.128,244.633,809.088
42.1805,-107.325,2.28874e+11,1.05791e+07,0,783.671,76.0795,244.662,809.058
42.181,-107.325,2.29312e+11,1.05766e+07,0,783.636,76.0311,244.69,809.028
42.1815,-107.325,2.29751e+11,1.05742e+07,0,783.6,75.9827,244.719,808.998
42.182,-107.326,2.3019e+11,1.05717e+07,0,783.565,75.9343,244.747,808.968
42.1825,-107.326,2.30631e+11,1.05692e+07,0,783.53,75.8859,244.776,808.938
42.183,-107.326,2.31073e+11,1.05668e+07,0,783.495,75.8375,244.804,808.908
42.1835,-107.326,2.31515e+11,1.05643e+07,0,783.46,75.7892,244.833,808.878
42.184,-107.327,2.31958e+11,1.05618e+07,0,783.425,75.7408,244.861,808.848
42.1846,-107.327,2.32403e+11,1.05594e+07,0,783.389,75.6925,244.89,808.818
42.1851,-107.327,2.32848e+11,1.05569e+07,0,783.354,75.6442,244.919,808.788
42.1856,-107.327,2.33295e+11,1.05544e+07,0,783.319,75.596,244.947,808.758
42.1861,-107.328,2.33742e+11,1.0552e+07,0,783.284,75.5477,244.976,808.728
42.1866,-107.328,2.3419e+11,1.05495e+07,0,783.249,75.4995,245.004,808.698
42.1871,-107.328,2.34639e+11,1.0547e+07,0,783.214,75.4512,245.033,808.668
42.1876,-107.328,2.3509e+11,1.05446e+07,0,783.178,75.403,245.062,808.638
42.1881,-107.329,2.35541e+11,1.05421e+07,0,783.143,75.3549,245.09,808.608
42.1886,-107.329,2.35993e+11,1.05397e+07,0,783.108,75.3067,245.119,808.578
42.1891,-107.329,2.36446e+11,1.05372e+07,0,783.073,75.2586,245.148,808.548
42.1896,-107.329,2.36901e+11,1.05347e+07,0,783.038,75.2104,245.176,808.518
42.1902,-107.33,2.37356e+11,1.05323e+07,0,783.003,75.1623,245.205,808.488
42.1907,-107.33,2.37812e+11,1.05298e+07,0,782.968,75.1142,245.234,808.458
42.1912,-107.33,2.38269e+11,1.05273e+07,0,782.932,75.0662,245.262,808.428
42.1917,-107.33,2.38727e+11,1.05249e+07,0,782.897,75.0181,245.291,808.397
42.1922,-107.331,2.39186e+11,1.05224e+07,0,782.862,74.9701,245.32,808.367
42.1927,-107.331,2.39647e+11,1.052e+07,0,782.827,74.9221,245.348,808.337
42.1932,-107.331,2.40108e+11,1.05175e+07,0,782.792,74.8741,245.377,808.307
42.1937,-107.331,2.4057e+11,1.0515e+07,0,782.757,74.8261,245.406,808.277
42.1942,-107.332,2.41033e+11,1.05126e+07,0,782.721,74.7781,245.434,808.247
42.1947,-107.332,2.41497e+11,1.05101e+07,0,782.686,74.7302,245.463,808.217
42.1952,-107.332,2.41962e+11,1.05077e+07,0,782.651,74.6823,245.492,808.187
42.1958,-107.333,2.42429e+11,1.05052e+07,0,782.616,74.6344,245.52,808.157
42.1963,-107.333,2.42896e+11,1.05028e+07,0,782.581,74.5865,245.549,808.127
42.1968,-107.333,2.43364e+11,1.05003e+07,0,782.546,74.5386,245.578,808.097
42.1973,-107.333,2.43833e+11,1.04978e+07,0,782.51,74.4908,245.607,808.067
42.1978,-107.334,2.44304e+11,1.04954e+07,0,782.475,74.4429,245.635,808.037
42.1983,-107.334,2.44775e+11,1.04929e+07,0,782.44,74.3951,245.664,808.007
42.1988,-107.334,2.45247e+11,1.04905e+07,0,782.405,74.3473,245.693,807.977
42.1993,-107.334,2.45721e+11,1.0488e+07,0,782.37,74.2996,245.722,807.947
42.1998,-107.335,2.46195e+11,1.04856e+07,0,782.335,74.2518,245.75,807.917
42.2003,-107.335,2.46671e+11,1.04831e+07,0,782.299,74.2041,245.779,807.887
42.2008,-107.335,2.47147e+11,1.04807e+07,0,782.264,74.1564,245.808,807.857
42.2013,-107.335,2.47625e+11,1.04782e+07,0,782.229,74.1087,245.837,807.827
42.2018,-107.336,2.48103e+11,1.04757e+07,0,782.194,74.061,245.866,807.797
42.2024,-107.336,2.48583e+11,1.04733e+07,0,782.159,74.0133,245.894,807.767
